random,date,hour,cloud_coverage,visibility,temperature,dewpoint,relative_humidity,wind_speed,station_pressure,altimeter,solar_energy
0.925233688,5/15/2016,14,0,10,13.38,-1.54,35.28,11.12,29.37,30.17,4456.5
0.620137903,5/15/2016,15,0,10,13.66,-1.86,33.64,11,29.36,30.16,4015
0.208571987,5/15/2016,16,0,10,13.76,-2.13,32,8.2,29.36,30.15,3096
0.150259879,5/15/2016,17,0,10,13.55,-3.04,30.6,6.44,29.36,30.15,1846.25
0.248184502,5/16/2016,6,0,9.04,8.59,3.2,67.48,7.72,29.4,30.2,273
0.499326332,5/16/2016,7,0,10,11.74,2.9,53.16,10.16,29.41,30.21,1111.5
0.036693256,5/16/2016,8,0,10,14.44,3.26,45.04,11.2,29.41,30.21,2333
0.463461103,5/16/2016,9,0,10,16.25,3.95,42.28,14.48,29.41,30.21,3441
0.993344661,5/16/2016,10,0,10,17.42,4.06,38.88,11.88,29.4,30.2,3745.5
0.186555039,5/16/2016,11,0.14,10,17.82,3.67,37.32,12.4,29.39,30.19,3500.75
0.812264242,5/16/2016,12,0,10,18.27,3.63,36.04,10.8,29.37,30.17,3570.25
0.560064996,5/16/2016,13,0.14,10,17.7,4.2,38.88,10.24,29.36,30.16,3303.75
0.98606135,5/16/2016,14,0.9,10,16.89,5.07,42.48,13.88,29.36,30.16,2290.5
0.345451359,5/16/2016,15,0.72,10,16.44,5.44,44.84,13,29.36,30.16,1075.5
0.56728694,5/16/2016,16,0.66,10,16.08,4.97,43.84,11.2,29.36,30.16,559.5
0.19695452,5/16/2016,17,0.92,10,15.72,5.85,48.8,7.72,29.35,30.15,566.25
0.512717935,5/17/2016,6,1,10,10.81,8.78,85.04,4.04,29.41,30.21,106.6
0.664453937,5/17/2016,7,1,10,11.4,8.62,79.28,7.44,29.41,30.21,275.75
0.744367791,5/17/2016,8,1,10,12.32,8.75,76.48,9.36,29.41,30.21,713.75
0.129383502,5/17/2016,9,0.92,10,13.22,8.52,69.96,10,29.42,30.22,1377.5
0.175552137,5/17/2016,10,0.75,10,13.94,7.85,64.32,8.92,29.42,30.22,1735.25
0.189429105,5/17/2016,11,0.91,10,14.56,8.06,62.2,8.56,29.41,30.21,2173.5
0.969611244,5/17/2016,12,0.9,10,14.56,7.78,60.62,6.73,29.4,30.2,2486.5
0.363853815,5/17/2016,13,1,10,14.3,8.67,64.56,6.52,29.39,30.19,1416.75
0.538005245,5/17/2016,14,1,9.84,13.74,9.09,68.36,7.32,29.39,30.18,859
0.502668183,5/17/2016,15,1,10,13.48,9.91,75.2,6.52,29.37,30.17,696
0.845456243,5/17/2016,16,1,10,13.4,10.35,77.88,6.64,29.36,30.16,473.25
0.954263484,5/17/2016,17,1,10,13.21,10.63,80.84,5.36,29.36,30.16,513
0.679818795,5/18/2016,6,0,10,8.53,2.9,65.12,9.04,29.41,30.21,242
0.957948887,5/18/2016,7,0,10,10.99,3.72,59.72,9.04,29.43,30.23,1104
0.440583621,5/18/2016,8,0.14,10,12.91,5.38,59.76,7.32,29.44,30.24,2332
0.807828172,5/18/2016,9,0.23,10,14.8,7.8,61.77,6.06,29.43,30.23,3348.25
0.126729341,5/18/2016,10,0.14,10,16.4,8.31,57.36,5.16,29.43,30.23,4075.5
0.127406079,5/18/2016,11,0.43,10,17.68,8.34,51.36,6.96,29.42,30.22,4074
0.01438534,5/18/2016,12,0.73,10,18.48,6.83,44.44,6.68,29.4,30.2,3571.25
0.224595732,5/18/2016,13,0.65,10,19.62,6.56,40.92,8,29.39,30.19,2753.75
0.878186734,5/18/2016,14,0.91,10,19.44,6.39,41.24,7,29.37,30.17,2482.75
0.422478397,5/18/2016,15,0.89,10,19.07,6.32,41.68,4.8,29.36,30.16,2047
0.454137046,5/18/2016,16,1,10,18.92,5.35,37.72,3.84,29.36,30.16,1179.25
0.302831768,5/18/2016,17,0.31,10,18.88,4.54,36.8,1.16,29.36,30.15,1488.5
0.618704331,5/19/2016,6,0,10,12.35,6.54,67.4,6.64,29.41,30.21,292.5
0.130641147,5/19/2016,7,0,10,14.73,5.93,56.32,3.8,29.42,30.22,1103.25
0.409131913,5/19/2016,8,0,10,16.88,5.42,46.72,4.76,29.42,30.22,2274.5
0.555537829,5/19/2016,9,0,10,18.48,3.34,36,1.2,29.41,30.21,3284.75
0.241464848,5/19/2016,10,0,10,19.42,3.48,33.28,4.68,29.41,30.21,3991.25
0.369829206,5/19/2016,11,0,10,20.12,3.22,31.32,2.68,29.4,30.2,4375
0.684413331,5/19/2016,12,0.14,10,20.89,3.75,30.68,2.88,29.37,30.17,4446.75
0.847338834,5/19/2016,13,0.14,10,21.46,4.14,30.92,7.56,29.36,30.16,4418.25
0.389016104,5/19/2016,14,0,10,21.86,3.04,27.68,3.92,29.35,30.14,4301
0.40341897,5/19/2016,15,0,10,22.32,2.95,26.32,5.44,29.34,30.14,3654.25
0.549749885,5/19/2016,16,0,10,22.21,2.36,25.36,4.04,29.34,30.13,2874.75
0.501587355,5/19/2016,17,0,10,21.63,3.06,27.36,8.08,29.31,30.11,1784
0.9161678,5/20/2016,6,0,10,13.69,7.2,62.92,7.64,29.35,30.15,117.63
0.48673377,5/20/2016,7,0.02,10,14.72,7.58,62.4,7.72,29.34,30.14,231.25
0.656454074,5/20/2016,8,0.14,10,16.21,7.31,54.64,9.64,29.34,30.14,1102.5
0.88403896,5/20/2016,9,0,10,18.26,7.04,44.56,11.64,29.33,30.12,1479.5
0.859018144,5/20/2016,10,0,10,19.5,6,38.84,16.92,29.31,30.11,1690
0.192824635,5/20/2016,11,0.16,10,20.17,5.51,36.4,12.44,29.3,30.09,1991.5
0.083516181,5/20/2016,12,1,10,20.04,4.85,35.04,11.88,29.29,30.08,1769.25
0.760999274,5/20/2016,13,1,10,19.58,5.29,36.76,10.24,29.28,30.07,1408.75
0.400893631,5/20/2016,14,1,10,19.49,5.5,37.12,14.28,29.27,30.06,852
0.500625855,5/20/2016,15,1,10,18.89,5.52,38.6,13.32,29.26,30.05,631
0.336834561,5/20/2016,16,1,10,17.94,6.51,43.44,14.2,29.26,30.05,685
0.134899186,5/20/2016,17,1,9.84,16.21,7.01,47.35,7.64,29.25,30.04,342
0.498183352,5/21/2016,6,0.74,10,12.89,7.63,66.44,7,29.3,30.09,115
0.780445338,5/21/2016,7,0.32,10,15,8.23,58.55,7.04,29.31,30.1,665
0.151323955,5/21/2016,8,0.04,10,18.12,8.52,50.51,8.72,29.31,30.11,1487
0.866083164,5/21/2016,9,0,10,19.8,7.43,43.36,8.88,29.32,30.11,3006.25
0.562688756,5/21/2016,10,0,10,21.38,6.36,35.6,11.12,29.33,30.12,3781.75
0.303955633,5/21/2016,11,0,10,22.77,4.98,30.52,10.56,29.31,30.11,4156.25
0.522426342,5/21/2016,12,0,10,23.89,4.01,25.88,12.8,29.3,30.09,4400
0.970093532,5/21/2016,13,0.28,10,24.6,4.18,26.04,16.52,29.3,30.09,4410.25
0.040960574,5/21/2016,14,0.28,10,25.08,4.2,25.76,17.32,29.29,30.08,4152
0.290795191,5/21/2016,15,0,10,25.13,3.56,24.48,16.2,29.28,30.07,3606.75
0.445646428,5/21/2016,16,0,10,24.99,3.52,23.76,14.08,29.28,30.07,2848.75
0.134016235,5/21/2016,17,0,10,24.27,2.68,23.76,10.96,29.27,30.06,1654.5
0.177492135,5/22/2016,6,0,10,14.72,6.68,55.8,5.64,29.32,30.11,275
0.796696461,5/22/2016,7,0,10,18.85,5.82,42,6.2,29.33,30.12,1084.5
0.932615219,5/22/2016,8,0,10,22.08,4.74,30.64,7.36,29.33,30.12,2206.5
0.501862686,5/22/2016,9,0,10,23.89,4.82,27.28,8.24,29.31,30.11,3202.75
0.776955152,5/22/2016,10,0,10,25.44,4.75,24.12,7.64,29.3,30.09,3936.25
0.584941279,5/22/2016,11,0,10,26.73,5.15,23.36,10,29.28,30.07,4324.75
0.842272993,5/22/2016,12,0,10,27.54,5.7,23.68,8.6,29.26,30.05,4405.25
0.659185921,5/22/2016,13,0.14,10,28.5,5.63,22.36,11.72,29.23,30.02,4393.5
0.949091946,5/22/2016,14,0.42,10,28.87,5.25,20.76,9.4,29.22,30.01,4181.75
0.355099646,5/22/2016,15,0.29,10,28.85,5.7,22.28,12.8,29.2,29.99,3558.5
0.146877787,5/22/2016,16,0.03,10,28.75,5.28,22,14.8,29.19,29.98,1609.5
0.610444992,5/22/2016,17,0,10,27.42,6,24.36,16.4,29.19,29.98,1639.5
0.767698087,5/23/2016,6,0,10,15.76,9.06,62.4,6.08,29.26,30.05,274.5
0.762791396,5/23/2016,7,0,10,19.45,8.36,46.56,9.08,29.26,30.05,1056.5
0.845951309,5/23/2016,8,0,10,22.46,7.55,37.04,11.08,29.25,30.04,2180.75
0.637313172,5/23/2016,9,0,10,24.21,6.8,31,11.76,29.23,30.02,3158
0.951342396,5/23/2016,10,0,10,25.45,6.53,28.64,10.56,29.22,30.01,3850.5
0.933483819,5/23/2016,11,0,10,26.35,5.8,25.32,6.92,29.21,30,4283.75
0.189309617,5/23/2016,12,0,10,27,5.54,24,4.44,29.2,29.99,4394.75
0.77596302,5/23/2016,13,0,10,27.68,4.42,20.82,7.42,29.19,29.98,4350.5
0.031237318,5/23/2016,14,0,10,27.85,3.54,19.39,7.12,29.17,29.97,4060.75
0.061059389,5/23/2016,15,0,10,27.75,3.41,19.12,8.36,29.16,29.95,3426.5
0.183051105,5/23/2016,16,0,10,27.28,5.68,22.64,9.92,29.16,29.95,2622
0.939252638,5/23/2016,17,0,10,26.36,5.62,24.32,7.8,29.15,29.94,1215.25
0.64280527,5/24/2016,6,0,10,16.71,9.97,63.08,6,29.24,30.03,257.5
0.378015389,5/24/2016,7,0,10,21.27,10.9,48.68,7.16,29.26,30.05,994
0.745357746,5/24/2016,8,0.14,10,24.18,11.59,41.36,9.04,29.24,30.03,2132
0.53449878,5/24/2016,9,0,10,26,11.9,38.36,11.16,29.25,30.04,3056
0.154845061,5/24/2016,10,0,10,27.86,11.67,34.2,13.08,29.24,30.03,3476.75
0.502832977,5/24/2016,11,0,10,28.62,9.37,28.36,16.64,29.23,30.02,2891.25
0.104179413,5/24/2016,12,0,10,29.06,10.24,28.53,18.23,29.21,30,4022.5
0.695573301,5/24/2016,13,0.43,10,25.32,7.19,25.74,13.85,29.19,29.99,4259
0.896263771,5/24/2016,14,0.41,10,29.11,11.82,30.88,18.12,29.19,29.99,4101.5
0.285161795,5/24/2016,15,0.52,10,29.04,12.31,32.96,17.6,29.2,29.99,3584.75
0.003184406,5/24/2016,16,0.42,10,28.51,13.06,35.32,16.56,29.18,29.97,2770
0.515372025,5/24/2016,17,0.29,10,27.44,13.41,39.04,14.72,29.18,29.97,1576.5
0.232894731,5/25/2016,6,0,10,20.08,17.37,86.04,8.04,29.26,30.05,273.95
0.811288584,5/25/2016,7,0,10,22.18,17.51,76.12,9.8,29.27,30.06,1020.5
0.480514695,5/25/2016,8,0,10,24.42,16.93,62.72,6.76,29.25,30.04,2091
0.828202824,5/25/2016,9,0,10,26.35,16.4,54.48,8.72,29.23,30.02,2639.75
0.06477607,5/25/2016,10,0,10,27.84,16.87,51.44,9.68,29.22,30.01,3486
0.691249577,5/25/2016,11,0,10,29.07,16.9,47.68,12.56,29.21,30,3410.5
0.58087876,5/25/2016,12,0.28,10,24.78,12.97,37.89,16.36,29.19,29.98,3675
0.121249693,5/25/2016,13,0.41,10,22.23,10.5,33.13,16.59,29.17,29.96,3910.5
0.603846642,5/25/2016,14,0.63,10,25.8,14.36,42.16,21.12,23.96,29.97,3113.5
0.74865353,5/25/2016,15,0.53,10,29.16,18.46,52.2,18.6,29.16,29.95,2156
0.092910326,5/25/2016,16,0,10,28.71,16.96,49.84,21.4,29.13,29.92,1676.25
0.303808793,5/25/2016,17,0,10,27.85,17.48,53.28,15.68,29.12,29.91,1326.5
0.176385105,5/26/2016,6,1,5.72,21.06,19.86,89.04,8.76,29.18,29.97,149.38
0.572546195,5/26/2016,7,1,5.38,19.43,18.94,88.66,13.12,29.2,29.99,374.75
0.016568766,5/26/2016,8,0.98,8.21,18.11,17.91,94.14,9.14,29.19,29.98,30.17
0.11261919,5/26/2016,9,0.83,8,18.48,18.47,93.15,12.85,29.2,29.99,80.05
0.937272444,5/26/2016,10,0.55,10,19.59,18.06,93,12.12,29.17,29.96,238.5
0.24954082,5/26/2016,11,0,10,23.93,18.96,82.08,9.2,29.14,29.93,2202.5
0.577489353,5/26/2016,12,0,10,25.94,19.45,70.61,7.48,29.13,29.92,3507.75
0.471900888,5/26/2016,13,0,10,27.08,20.47,64.85,9.64,29.14,29.93,3668.75
0.396829873,5/26/2016,14,0,10,26.98,19.51,59.08,11.84,29.12,29.91,3115.5
0.066002052,5/26/2016,15,0,10,26.98,19.48,60.16,14.44,29.11,29.9,2238.25
0.835581657,5/26/2016,16,0,10,26.6,20.24,64.16,10.44,29.08,29.87,2217.75
0.879091181,5/26/2016,17,0,10,26.14,20.79,66.92,10.48,29.08,29.87,1284
0.540284739,5/27/2016,6,0.73,10,19.61,18.54,90.96,8.4,29.15,29.94,306.5
0.102079144,5/27/2016,7,0.42,10,20.76,19.14,85.92,11.08,29.16,29.95,802.25
0.486551404,5/27/2016,8,0.83,10,22.2,19.4,82.28,12.44,29.17,29.96,1116.75
0.243522737,5/27/2016,9,0.42,10,23.8,19.47,71.68,13.64,29.15,29.94,2683.5
0.163104704,5/27/2016,10,0.55,10,23.91,19.34,69.84,17.48,29.14,29.93,2287.25
0.4686947,5/27/2016,11,0.3,10,25.42,18.98,63.92,21.92,29.12,29.91,2411.25
0.784613145,5/27/2016,12,0.65,10,26.27,18.74,58.4,20.04,29.11,29.9,3097.5
0.856392679,5/27/2016,13,0.82,10,26.17,19.07,59.6,21,29.1,29.89,2917.25
0.658776252,5/27/2016,14,0.76,10,25.67,19.32,62.96,15.84,29.09,29.88,1558.25
0.2200509,5/27/2016,15,0.72,10,26.21,20.01,64.84,15.04,29.08,29.87,1540.75
0.534897865,5/27/2016,16,0.54,10,26.14,19.67,63.07,17.51,29.07,29.86,1143
0.858844592,5/27/2016,17,0.78,7.96,22.23,19.99,81.3,14,29.08,29.87,576.2
0.168451587,5/28/2016,6,0.29,10,21.2,19.26,85.92,12.16,29.14,29.93,217.38
0.960240037,5/28/2016,7,0.3,10,21.98,19.85,84.23,15.73,29.15,29.94,576.75
0.296929405,5/28/2016,8,0.76,10,22.33,19.67,80.8,16.96,29.17,29.96,812
0.479124973,5/28/2016,9,0.91,10,22.43,19.73,82.64,15.44,29.18,29.97,672
0.667827024,5/28/2016,10,0.75,10,23.43,20.02,80.85,14.8,29.18,29.98,1264.75
0.974670634,5/28/2016,11,0.28,10,24.02,19.96,74.52,15.6,29.19,29.98,2289.25
0.908402912,5/28/2016,12,0,10,24.83,20.08,74.2,17.56,29.18,29.97,1868
0.654557062,5/28/2016,13,0.01,10,25.6,20.26,69,18.84,29.17,29.96,2929.5
0.841562763,5/28/2016,14,0,10,26.29,19.88,64.44,19.04,29.17,29.96,3436.5
0.21238046,5/28/2016,15,0,10,27.05,20.21,63.44,18.12,29.16,29.95,3203.25
0.686481499,5/28/2016,16,0,10,27.12,19.54,60.88,19.76,29.15,29.94,2734.25
0.25414363,5/28/2016,17,0,10,26.37,19.8,63.36,18.48,29.15,29.94,1658.25
0.869694426,5/29/2016,6,0,10,21.28,19.48,87.44,8,29.26,30.05,251.5
0.05193597,5/29/2016,7,0,10,23.59,19.32,75.48,9.32,29.28,30.07,990.25
0.188609348,5/29/2016,8,0,10,25.01,18.02,64.72,10.44,29.28,30.07,2027.25
0.914724838,5/29/2016,9,0.15,10,26.04,16.98,57.04,10.44,29.28,30.07,2920
0.197347244,5/29/2016,10,0.62,10,26.75,16.54,53.36,12.68,29.28,30.07,3404.5
0.00226948,5/29/2016,11,0.74,10,27.37,15.9,48.88,14.08,29.28,30.07,3716.75
0.727644278,5/29/2016,12,0.53,10,28.36,15.28,44.48,14,29.28,30.07,3777
0.68610697,5/29/2016,13,0.43,10,28.66,13.7,38.84,14.04,29.27,30.06,3735.25
0.007816251,5/29/2016,14,0.15,10,28.85,14.42,40.64,12.48,29.26,30.05,3558.5
0.114909453,5/29/2016,15,0.29,10,28.62,14.13,40.04,12.76,29.25,30.04,3331
0.487495056,5/29/2016,16,0.28,10,28.44,13.77,39.52,13.12,29.24,30.03,2395
0.456701993,5/29/2016,17,0.43,9.04,27.66,14.22,42.28,9.4,29.23,30.02,1672
0.307677221,5/30/2016,6,0,10,19.3,16.34,83.12,0,29.27,30.06,258.75
0.973225589,5/30/2016,7,0,10,23.15,16.9,67.76,2.56,29.28,30.07,929.25
0.917029745,5/30/2016,8,0,10,26.14,15.72,51.24,6.08,29.3,30.09,2045.25
0.346499599,5/30/2016,9,0.14,10,27.51,15.03,44.64,4.76,29.28,30.07,2858
0.936855177,5/30/2016,10,0.42,10,28.26,14.32,41.32,6.32,29.27,30.06,3472.25
0.969188758,5/30/2016,11,0.72,10,28.97,14.13,39.78,5.67,29.26,30.05,3835.5
0.925824225,5/30/2016,12,0.41,10,26.36,3.28,21.02,0.66,29.23,30.02,3826.75
0.280562372,5/30/2016,13,0.15,10,30.17,11.83,30,7.24,29.22,30.01,3113
0.972430641,5/30/2016,14,0,10,30.54,10.51,27.06,4.06,29.2,30,3370.5
0.946908641,5/30/2016,15,0.02,10,30.33,10.07,20.8,0.33,10.04,29.98,3031.25
0.218669051,5/30/2016,16,0.18,10,27.67,9.53,23.94,6.48,15.41,29.97,1381.25
0.259989274,5/30/2016,17,0.34,10,28.34,14.67,23.21,10.8,11.03,29.97,484.75
0.936934436,5/31/2016,6,0,10,20.35,16.32,70.67,3.72,29.21,30,253.5
0.651078042,5/31/2016,7,0,10,22.05,16.42,63.64,3.72,29.21,30,489.25
0.462808448,5/31/2016,8,0,10,24.32,15.97,56.24,4.4,29.2,29.99,1154
0.773125338,5/31/2016,9,0,10,26.39,16.15,49.68,5.76,29.18,29.97,2189.25
0.359403884,5/31/2016,10,0,10,27.61,15.67,44.32,9.04,29.19,29.98,2168.5
0.222708759,5/31/2016,11,0.28,10,28.35,15.62,40.12,10.76,29.18,29.97,2175.25
0.438055337,5/31/2016,12,0.42,10,26.47,11.52,34.33,10.16,29.17,29.96,2560.75
0.840334684,5/31/2016,13,0.86,10,28.54,14.46,37.88,10.73,29.15,29.94,3227.75
0.724931416,5/31/2016,14,0.63,10,29.34,15.46,39.6,10.6,29.14,29.93,3251
0.087642929,5/31/2016,15,0.04,9.85,28.84,15.41,22.35,7.23,9.3,29.93,2638.75
0.530458347,5/31/2016,16,0.08,8.35,24.22,16.71,23.57,10.99,9.3,29.93,740.68
0.282124312,5/31/2016,17,0.08,8.73,20.2,18.25,29,11.26,11.03,29.95,75.33
0.044531296,6/1/2016,6,0.92,9.88,19.96,18.89,89.88,6.72,29.18,29.98,188.25
0.086587489,6/1/2016,7,0.92,7.08,19.65,18.79,90.84,4.84,29.2,29.99,265.5
0.801830583,6/1/2016,8,0.74,7.2,20.06,19.39,93.32,6,29.18,29.97,196.05
0.443880563,6/1/2016,9,0.66,10,20.78,19.48,89.88,4.72,29.18,29.97,1087.5
0.941322562,6/1/2016,10,0.92,9.92,21.6,19.36,84.96,1.6,29.19,29.98,855
0.983818222,6/1/2016,11,0.42,10,22.78,20.01,82,3.08,29.19,29.98,1607.5
0.9807512,6/1/2016,12,0.65,10,24.15,20.42,77.92,4.48,29.19,29.98,2348.25
0.729335356,6/1/2016,13,0.75,10,24.93,20.2,71.76,5.56,29.17,29.96,2899
0.337127811,6/1/2016,14,0.75,10,25.8,19.78,68.36,3.56,29.15,29.94,2637.5
0.898409044,6/1/2016,15,0.63,10,26.31,20.07,67.16,4.81,29.15,29.94,1970.5
0.052230619,6/1/2016,16,0.42,10,26.67,19.96,64.08,5.04,29.14,29.93,2408.25
0.676329306,6/1/2016,17,0.28,10,26.17,19.61,64.16,4.92,29.14,29.93,1458.75
0.469348138,6/2/2016,6,0,10,18.98,15.58,74.48,3.44,29.27,30.06,274
0.295077468,6/2/2016,7,0,10,22.02,14.92,61.24,2.24,29.28,30.07,910
0.129717705,6/2/2016,8,0,10,24.47,12.62,46.64,5.68,29.29,30.08,1903.75
0.452592059,6/2/2016,9,0,10,25.19,11.54,41.12,6.76,29.29,30.08,2444
0.671411362,6/2/2016,10,0,10,25.58,10.86,39.2,2.56,29.29,30.08,2787.75
0.57708877,6/2/2016,11,0,10,26.25,10.35,34.72,7,29.28,30.07,3094.5
0.631276203,6/2/2016,12,0,10,26.85,10.1,33.04,8.4,29.27,30.06,3472.5
0.910026481,6/2/2016,13,0,10,27.35,10.15,32.28,9.32,29.25,30.04,4549.25
0.269779957,6/2/2016,14,0,10,27.58,10.38,32.8,7.16,29.24,30.03,4328
0.92575503,6/2/2016,15,0,10,27.6,9.98,31.36,8.32,29.22,30.01,3738
0.281456186,6/2/2016,16,0,10,27.5,9.23,29.6,7.72,29.21,30,2916
0.952991339,6/2/2016,17,0,10,27.13,9.77,31.88,6.8,29.21,30,1874
0.96371888,6/3/2016,6,0,10,18.86,12.85,62.44,1.16,29.29,30.08,365.5
0.707855537,6/3/2016,7,0,10,21.66,12.71,53.08,2.12,29.29,30.08,1112.75
0.499466167,6/3/2016,8,0,10,23.53,11.12,43.84,5.04,29.3,30.09,1723
0.384473666,6/3/2016,9,0,10,24.41,11.3,42.64,1.6,29.3,30.09,2601.25
0.246974667,6/3/2016,10,0,10,25.13,11.24,40.88,0,29.3,30.09,2573.25
0.140238726,6/3/2016,11,0,10,26.07,11.3,38.32,1.2,29.29,30.08,3461.25
0.544098401,6/3/2016,12,0,10,27.16,10.71,34.88,1.2,29.29,30.08,3573
0.456288005,6/3/2016,13,0,10,27.38,10.82,33.16,0.32,29.27,30.06,4303.5
0.321295178,6/3/2016,14,0,10,27.13,10.2,32.89,0.99,29.26,30.05,2245.25
0.814998926,6/3/2016,15,0,10,27.81,10.2,31,1.2,29.22,30.01,2540.5
0.009582798,6/3/2016,16,0,10,27.08,10.23,30.78,3.33,29.21,30,2108.5
0.319828798,6/3/2016,17,0,10,27.03,9.54,30.59,6.77,29.2,29.99,1170.5
0.9759548,6/4/2016,6,1,4.79,17.95,17.55,92.93,5.66,29.14,29.93,47.25
0.660038373,6/4/2016,7,1,5.02,17.68,17.53,95.63,8.66,29.12,29.92,101.2
0.282581136,6/4/2016,8,1,4.13,17.03,17.05,95.37,9.51,29.11,29.91,98.25
0.415795873,6/4/2016,9,1,5.24,17.05,16.93,95.72,10.04,29.1,29.89,244.75
0.117463491,6/4/2016,10,1,5.19,17.58,17.26,96.59,10.41,29.08,29.87,291.75
0.034686555,6/4/2016,11,1,9.58,18.3,17.85,94.38,7.96,29.07,29.86,477.5
0.88282042,6/4/2016,12,1,9.28,18.79,18.14,93,8.18,29.06,29.85,318.25
0.032500331,6/4/2016,13,1,9.72,19.5,18.7,92.04,6.4,29.04,29.83,725.5
0.730773019,6/4/2016,14,1,9.85,20.81,19.06,89.08,8.58,29.01,29.81,955.25
0.493592564,6/4/2016,15,0.82,10,21.95,19.23,84.82,6.52,28.99,29.78,1348.75
0.992989288,6/4/2016,16,0.41,10,23.17,19.6,82.64,6.72,28.98,29.77,1417.75
0.530589783,6/4/2016,17,0.28,10,23.6,20.28,81.47,7.23,28.97,29.76,1662.5
0.240825444,6/5/2016,6,0.14,10,18.41,16.62,87,9.56,28.94,29.73,292
0.145306109,6/5/2016,7,0.64,10,19.21,17.02,85.67,14.48,28.95,29.74,1102
0.193123628,6/5/2016,8,0.99,10,19.48,16.48,82.92,14.64,28.97,29.76,1959.25
0.437425591,6/5/2016,9,1,10,20.35,16.44,77.6,14.04,28.97,29.76,1673.5
0.080914148,6/5/2016,10,0.9,10,21.45,16.69,72.31,14,28.98,29.77,2347.75
0.367109925,6/5/2016,11,0.75,10,22.73,16.82,68,13.32,28.98,29.77,2488.25
0.020556817,6/5/2016,12,0.75,10,23.42,16.88,64.56,16.32,28.97,29.76,3565.5
0.640127615,6/5/2016,13,0.45,10,24.04,16.54,60.64,15.12,28.97,29.76,3537
0.374386106,6/5/2016,14,0.53,10,25.04,14.9,51.68,17.88,28.96,29.75,3646.25
0.677139192,6/5/2016,15,0.53,10,25.46,12.96,42.76,18,28.97,29.76,2830.25
0.469550121,6/5/2016,16,0.44,10,25.68,12.53,41.68,16.08,28.97,29.76,2757.75
0.946346557,6/5/2016,17,0.39,10,25.43,12.08,40.4,16,28.97,29.76,1842
0.354236956,6/6/2016,6,0,10,19.4,15.07,72.56,8.12,28.97,29.76,266
0.1904171,6/6/2016,7,0,10,21.58,15.45,67.48,11.12,28.97,29.76,1082.5
0.310042736,6/6/2016,8,0,10,23.13,16.33,64.36,9.92,28.96,29.75,2245.75
0.038794223,6/6/2016,9,0.42,10,24.59,16.44,59.84,13.44,28.95,29.74,3208.5
0.463728324,6/6/2016,10,0,10,26.56,13.58,43.8,16.04,28.94,29.73,3945.5
0.722226323,6/6/2016,11,0,10,28.14,8.53,28.8,20.12,28.93,29.72,4418.25
0.037151774,6/6/2016,12,0.14,10,29.04,6.42,23,21.44,28.92,29.71,4593.25
0.003391464,6/6/2016,13,0.15,10,29.51,6.42,22.72,26.64,28.92,29.7,4390.25
0.127867922,6/6/2016,14,0.28,10,29.69,6.32,22.6,21.12,28.9,29.69,4307.5
0.126040894,6/6/2016,15,0.28,10,29.43,6.53,22.92,18.6,28.9,29.69,3701
0.001686183,6/6/2016,16,0.43,10,28.96,6.53,24.2,18.56,28.9,29.68,2875
0.457747355,6/6/2016,17,0.43,10,28.11,6.44,24.84,16.88,28.9,29.68,1762
0.653399387,6/7/2016,6,0,10,16.53,11.31,69.24,11.24,29.05,29.84,234.58
0.721473734,6/7/2016,7,0,10,17.96,11.04,62.56,15.32,29.07,29.86,1134.75
0.198781026,6/7/2016,8,0,10,19.29,10.38,55.16,12.8,29.08,29.87,2333.25
0.453568656,6/7/2016,9,0.62,10,20.24,9.16,48.24,14.24,29.09,29.88,3372.5
0.098992287,6/7/2016,10,0.64,10,20.94,8.28,44.32,15.76,29.09,29.88,3840.25
0.027303565,6/7/2016,11,0.64,10,21.35,8.06,41.88,15.52,29.09,29.88,3278.75
0.587973856,6/7/2016,12,0.8,10,21.97,7.64,39.28,15.92,29.09,29.88,4098.5
0.888247468,6/7/2016,13,0.43,10,22.64,7.8,37.64,12.44,29.08,29.87,4379.25
0.452449262,6/7/2016,14,0.29,10,23.14,8.12,36.96,12.92,29.08,29.87,3555.75
0.116124841,6/7/2016,15,0.64,10,23.31,8.42,36.88,11.32,29.07,29.86,3768.25
0.300604766,6/7/2016,16,0.53,10,23.4,8.13,36.68,12.72,29.07,29.86,2728.5
0.54680504,6/7/2016,17,0.43,10,22.96,7.85,37.2,10.24,29.07,29.86,1908
0.103782311,6/8/2016,6,0,10,14.68,11.93,80.28,4.28,29.24,30.03,303.5
0.652646034,6/8/2016,7,0,10,17.59,11.16,63.15,5.64,29.24,30.03,1050.25
0.636247945,6/8/2016,8,0,10,19.75,9.32,50.08,5.64,29.25,30.04,2275.25
0.179421405,6/8/2016,9,0,10,20.86,7.97,42.04,5.97,29.25,30.04,3246.25
0.28647919,6/8/2016,10,0,10,21.79,7.06,37.36,5.24,29.25,30.04,3950.5
0.739291845,6/8/2016,11,0,10,22.54,6.56,34.64,5.56,29.25,30.04,4371.75
0.392089236,6/8/2016,12,0,10,23.37,6.37,32,6.32,29.24,30.03,4483.75
0.41223282,6/8/2016,13,0,10,24.06,6.38,30.32,2.16,29.22,30.01,4497.5
0.444910167,6/8/2016,14,0,10,24.64,5.99,29.04,6.4,29.21,30,4217.5
0.521441713,6/8/2016,15,0,10,24.96,6.35,29.08,4.12,29.2,29.99,3668.5
