Random,Python Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),,,
0.940634264,33.29,7,0.04,10,0.98,-0.04,89.8,5.36,29.27,30.06,97.7,,,,
0.171674193,33.33,8,0.18,10,1.57,-0.04,87.56,5.64,29.28,30.07,426.5,,,,
0.491183191,33.38,9,0.01,10,2.51,-0.01,82.84,7.96,29.3,30.09,1591.5,,,,
0.643098754,33.42,10,0.28,10,3.36,-0.25,79.49,10.96,29.3,30.09,2690,,,,
0.131309462,33.46,11,0.73,10,3.38,-0.21,77.37,11,29.31,30.11,1073.25,,,,
0.897470649,33.50,12,0.76,10,3.81,-0.25,73.64,9.48,29.32,30.11,1837,,,,
0.426019098,33.54,13,0.53,10,4.4,-1.3,66.4,12.28,29.31,30.11,1642.75,,,,
0.813590196,33.58,14,0.56,10,4.99,-3.15,55.41,13.15,29.31,30.11,3065,,,,
0.859054335,33.63,15,0.55,10,4.61,-2.94,57.65,14.32,29.33,30.12,1329.25,,,,
0.018363693,33.67,16,0.53,10,3.62,-2.77,62.37,10.96,29.36,30.15,256.7,,,,
0.443418627,33.71,17,0.3,10,2.05,-2.59,37.41,8.28,15.47,30.16,3.1,,,,
0.916348832,34.25,6,0,10,-6.93,-11.64,67.76,12.12,29.59,30.39,0,,,,
0.876583493,34.29,7,0,10,-6.9,-11.73,67.76,11.76,29.6,30.4,114.2,,,,
0.626673569,34.33,8,0.28,10,-6.57,-12.24,63.92,11.8,29.62,30.42,1650.25,,,,
0.082894464,34.38,9,0,10,-5.63,-12.74,56.8,13.52,29.64,30.44,3127.25,,,,
0.683870051,34.42,10,0.28,10,-4.76,-12.82,52.96,12.48,29.64,30.44,4178,,,,
0.163188517,34.46,11,0,10,-3.77,-11.27,54.64,9.52,29.63,30.43,3786.5,,,,
0.363230142,34.50,12,0,10,-2.77,-11.57,49.88,11.32,29.61,30.41,4500.5,,,,
0.62488598,34.54,13,0,10,-2.17,-11.02,50.04,11.88,29.6,30.4,4227.25,,,,
0.740598857,34.58,14,0,10,-1.94,-10.15,52.04,12.28,29.59,30.39,1696.5,,,,
0.966309926,34.63,15,0,10,-2.15,-9.52,57.41,11.76,29.6,30.4,1305.5,,,,
0.138175917,34.67,16,0,10,-2.76,-9.56,59.56,10.36,29.6,30.4,240.68,,,,
0.066998707,34.71,17,0,10,-3.33,-9.82,59.48,9.4,29.59,30.39,4.03,,,,
0.477221402,35.25,6,0.16,10,-7.28,-11.67,21.58,7.72,8.54,30.43,0.79,,,,
0.911376741,35.29,7,0.16,10,-7.45,-11.67,21.7,7.72,8.54,30.44,132.35,,,,
0.290885115,35.33,8,0.32,10,-6.88,-11.86,21.46,9.04,8.54,30.47,646.75,,,,
0.506964103,35.38,9,0.3,10,-6.16,-12.08,21.38,11.48,8.54,30.49,1530,,,,
0.332465466,35.42,10,0.15,10,-5.06,-11.95,21.06,12.12,8.54,30.51,3659.25,,,,
0.004069509,35.46,11,0,10,-3.47,-12.72,20.9,12.4,8.54,30.5,4258.25,,,,
0.050187833,35.50,12,0,10,-2.36,-13.34,20.63,10.44,8.54,30.49,4715.75,,,,
0.56869503,35.54,13,0,10,-1.49,-13.4,20.43,12.92,8.54,30.47,4414,,,,
0.055892069,35.58,14,0,10,-1.06,-14.17,20.35,11.28,8.54,30.47,3626.75,,,,
0.592952651,35.63,15,0,10,-0.88,-13.58,20.31,11.32,8.54,30.47,2016.25,,,,
0.158522629,35.67,16,0,10,-1.23,-14.02,20.23,12.6,8.54,30.49,567.25,,,,
0.556232103,35.71,17,0,10,-2.85,-13.02,20.47,9.68,8.54,30.49,11.93,,,,
0.819745303,36.25,6,0,10,-10.59,-12.45,83.84,0.24,29.64,30.44,0.77,,,,
0.994120713,36.29,7,0,10,-9.24,-11.89,79.24,2.2,29.62,30.42,288.88,,,,
0.600955819,36.33,8,0,10,-6.54,-10.16,74.72,5.16,29.61,30.41,864,,,,
0.143203395,36.38,9,0,10,-3.49,-8.4,69.4,12.4,29.59,30.39,2600.5,,,,
0.708764629,36.42,10,0,10,-1.03,-9.72,51.32,18.96,29.58,30.38,2831.25,,,,
0.250184908,36.46,11,0.14,10,-0.15,-11.38,41.52,18.8,29.54,30.34,2023,,,,
0.396511559,36.50,12,0.73,10,0.16,-11.01,41.2,18.76,29.48,30.28,1777.25,,,,
0.022411466,36.54,13,0.45,10,0.9,-10.75,39.52,20.12,29.42,30.22,2217,,,,
0.118992123,36.58,14,0.28,10,1.34,-10.8,38.8,18.44,29.37,30.17,2723.5,,,,
0.567039236,36.63,15,0,10,1.92,-10.49,37.84,22,29.32,30.11,1436,,,,
0.533245247,36.67,16,0.91,10,1.27,-9.44,43.6,17.88,29.29,30.08,83.13,,,,
0.317934077,36.71,17,1,10,1.07,-8.63,47.68,15.36,29.28,30.07,1.14,,,,
0.651341233,37.25,6,0,10,-1.91,-4.82,78.08,10.88,29.16,29.95,1.94,,,,
0.270219077,37.29,7,0,10,-2.09,-4.63,79.04,9.6,29.18,29.97,349.83,,,,
0.074804218,37.33,8,0,10,-0.02,-3.81,72.64,10.16,29.2,29.99,1691.75,,,,
0.788754984,37.38,9,0,10,2.26,-3.28,67.84,11.44,29.22,30.01,3232,,,,
0.624623453,37.42,10,0,10,4.14,-2.67,59.88,13.08,29.24,30.03,4090.75,,,,
0.451164629,37.46,11,0,10,5.51,-2.57,57,10.36,29.26,30.05,4491,,,,
0.810047114,37.50,12,0,10,6.65,-2.13,52.36,11.96,29.25,30.04,4436.75,,,,
0.658368229,37.54,13,0,10,7.28,-1.95,53.04,11.24,29.25,30.04,3932.75,,,,
0.24725867,37.58,14,0,10,7.72,-1.76,50.4,10.6,29.26,30.05,3331.5,,,,
0.347632262,37.63,15,0,10,7.55,-2.01,49.76,9.4,29.28,30.07,1862.5,,,,
0.831999794,37.67,16,0,10,6.4,-2.17,43.05,6.76,22.36,30.07,533.18,,,,
0.640269836,37.71,17,0,10,4.04,-2.19,62.6,2.8,29.3,30.09,9.08,,,,
0.812904176,38.25,6,0,9.92,-2.01,-2.47,88.72,6.32,29.21,30,2.44,,,,
0.418426077,38.29,7,0,7.96,-1.03,-2.25,88.84,6.08,29.2,29.99,365.3,,,,
0.594696768,38.33,8,0.02,7.04,1.46,-0.41,87.43,7,29.19,29.98,1311,,,,
0.914244068,38.38,9,0.34,7.75,4.03,1.79,81.82,11.14,29.18,29.97,583,,,,
0.872520853,38.42,10,1,4.14,5.52,4.17,90.76,9.36,29.17,29.96,810.5,,,,
0.311897014,38.46,11,1,3.93,6.38,5.33,88.89,10,29.14,29.93,350.25,,,,
0.264748852,38.50,12,1,1.04,6.17,6.04,94.78,7.96,29.1,29.89,269.25,,,,
0.23437959,38.54,13,1,0.56,6.19,6.29,98.24,9.19,29.06,29.85,320.75,,,,
0.943950106,38.58,14,1,0.25,6.38,6.5,99.72,10.04,29.02,29.81,182.75,,,,
0.31699217,38.63,15,1,0.1,6.5,6.47,99.56,9.44,29.01,29.8,179.53,,,,
0.534823027,38.67,16,1,0.01,6.59,6.68,98.56,8.68,29,29.79,72.55,,,,
0.423814133,38.71,17,1,0.16,6.44,6.68,98.56,9.8,28.97,29.76,1.69,,,,
0.810335271,39.25,6,1,8,14.47,14.03,96.47,14.42,28.65,29.43,0,,,,
0.075541941,39.29,7,0.99,8,14.41,14.1,93.89,13.65,28.63,29.41,188.08,,,,
0.576482337,39.33,8,0.82,8.92,14.7,14.12,92.88,13.44,28.63,29.41,440.25,,,,
0.225452282,39.38,9,0.99,9.96,15.44,13.86,87,14.76,28.62,29.4,782.5,,,,
0.221819782,39.42,10,0.97,10,16.2,13.41,79.73,17.15,28.62,29.4,1207.25,,,,
0.757366262,39.46,11,1,10,16.16,13.78,82.68,18.32,28.62,29.4,678,,,,
0.832551204,39.50,12,0.9,9.96,15.87,13.26,82.51,18.53,28.62,29.4,1643.75,,,,
0.100030521,39.54,13,1,6.52,14.09,12.21,87.86,20.96,28.63,29.42,1038,,,,
0.384956505,39.58,14,1,4.59,11.81,10.85,92.9,22.85,28.67,29.45,339.5,,,,
0.211928351,39.63,15,1,4.12,10.81,9.69,90.56,22.44,28.7,29.48,185.75,,,,
0.806003121,39.67,16,1,4.42,10.49,8.92,88.01,21.19,28.74,29.52,163.65,,,,
0.347616979,39.71,17,1,4.69,9.47,8.05,90.39,15.54,28.78,29.56,3.05,,,,
0.553393771,40.25,6,1,10,-0.62,-2.09,84.6,8.6,29.06,29.85,0,,,,
0.000810877,40.29,7,1,10,-0.65,-2.09,84.72,3,29.06,29.85,31.9,,,,
0.235156959,40.33,8,1,10,-0.31,-2.35,81.58,7.38,29.06,29.85,332.75,,,,
0.453679527,40.38,9,1,7.76,0.3,-2.36,81.72,10.04,29.08,29.87,828.75,,,,
0.888239403,40.42,10,0.99,1.68,0.11,-1.1,92.41,7.28,29.11,29.9,401,,,,
0.752700038,40.46,11,1,1.27,-0.56,-1.3,93.13,10.16,29.13,29.93,140.5,,,,
0.17531475,40.50,12,1,2.22,-0.85,-1.24,94.94,10.92,29.12,29.91,114.38,,,,
0.367036256,40.54,13,1,1.36,-1.05,-1.6,93.33,11.46,29.13,29.93,46.93,,,,
0.160609242,40.58,14,1,0.71,-1.56,-2.11,92.56,14.52,29.14,29.93,26.03,,,,
0.717125957,40.63,15,1,1.11,-1.98,-2.5,93.8,14.27,29.15,29.94,20.15,,,,
0.074975054,40.67,16,1,2.25,-2.33,-3.08,91.29,11.85,29.17,29.96,9.43,,,,
0.237714515,40.71,17,1,2.23,-2.85,-3.32,91.23,12.92,29.2,29.99,0,,,,
0.969038259,41.25,6,0,10,-13.07,-15.22,73.96,8.08,29.46,30.26,0,,,,
0.687450428,41.29,7,0,10,-13.91,-16.71,78.56,7.36,29.48,30.28,18.75,,,,
0.539137628,41.33,8,0,10,-12.24,-16.02,76,9.24,29.52,30.32,93.2,,,,
0.306517397,41.38,9,0,10,-10.27,-13.98,74.8,11.08,29.55,30.35,177.5,,,,
0.898879613,41.42,10,0,10,-9.15,-13.15,69.88,15.64,29.57,30.37,250.25,,,,
0.114352208,41.46,11,0,10,-8.54,-13.2,65.96,15.92,29.59,30.39,297.75,,,,
0.106725504,41.50,12,0,10,-8.15,-12.96,64.88,13.04,29.59,30.39,300.5,,,,
0.093072589,41.54,13,0,10,-7.65,-13.07,63.92,12.36,29.59,30.39,281,,,,
0.106320835,41.58,14,0,10,-7.27,-12.97,61.56,11.48,29.58,30.38,216.25,,,,
0.225698563,41.63,15,0,10,-7.36,-12.78,62.56,8.72,29.57,30.37,128.15,,,,
0.794617996,41.67,16,0,10,-8.07,-13.31,61.8,7,29.56,30.36,37.9,,,,
0.71180639,41.71,17,0,10,-10.41,-14.27,68.72,5.64,29.55,30.35,0.38,,,,
0.015464467,42.25,6,0,10,-3.74,-6.73,78.72,15.84,29.34,30.13,0,,,,
0.999436297,42.29,7,0,10,-3.74,-6.6,77.64,18.08,29.3,30.09,21.05,,,,
0.79543515,42.33,8,0,10,-2.93,-5.82,78.72,18.72,29.28,30.07,77.53,,,,
0.288761169,42.38,9,0,10,-1.59,-4.83,78.92,20.81,29.24,30.03,113.75,,,,
0.713234669,42.42,10,0,8.04,-0.04,-3.58,77.12,22,29.19,29.98,243.5,,,,
0.587630937,42.46,11,0,10,1.43,-2.52,72.88,18.8,29.15,29.94,1012,,,,
0.774234296,42.50,12,0,10,3.28,-1.65,69.88,15.68,29.09,29.88,3074.5,,,,
0.739151757,42.54,13,0,10,5.49,-0.13,72.24,14.88,29.05,29.84,3205.5,,,,
0.505363814,42.58,14,0,10,7.72,1.89,72.28,12.72,29,29.79,2752.75,,,,
0.540492351,42.63,15,0,10,9.02,3.28,67.48,14.32,28.98,29.77,1014.75,,,,
0.355777897,42.67,16,0,10,8.64,3.63,68.88,14.6,28.95,29.74,417.75,,,,
0.392440709,42.71,17,0,10,7.65,3.28,70.88,9.04,28.97,29.76,23.82,,,,
0.908210094,43.25,6,0,10,3.72,3.65,87.92,2.88,29.06,29.85,2.24,,,,
0.214137724,43.29,7,0,10,3.32,3.52,90.16,1.96,29.08,29.88,298.73,,,,
0.271108573,43.33,8,0,10,5.75,5.19,85.88,6.44,29.11,29.9,1270.75,,,,
0.817108568,43.38,9,0,10,9.18,6.78,84.8,6.44,29.11,29.9,2443.25,,,,
0.289173166,43.42,10,0,10,11.94,8.27,81.92,6.44,29.12,29.91,3243,,,,
0.453819435,43.46,11,0,10,13.86,9.46,77.56,4.2,29.11,29.9,3267.75,,,,
0.094201962,43.50,12,0,10,15.17,10.25,72.96,0.32,29.09,29.88,3458.5,,,,
0.472377483,43.54,13,0,10,16.41,11.56,71.68,8.76,29.05,29.84,3126.75,,,,
0.834257411,43.58,14,0.14,10,17.46,12.66,74.16,8.76,29.03,29.82,2872.75,,,,
0.47567189,43.63,15,0.62,10,18.15,13.38,74.6,5.96,29.03,29.82,1249,,,,
0.79265468,43.67,16,0.61,10,17.07,13.75,78.54,2.38,29.02,29.82,86.13,,,,
0.957557606,43.71,17,1,10,15.57,13.6,85.68,2.12,29.04,29.83,9.28,,,,
0.140286915,44.25,6,0.9,5,2.99,2.25,93.68,13.88,29.23,30.02,2.2,,,,
0.498245159,44.29,7,0.8,4.72,2.84,2.07,93.68,11.84,29.27,30.06,149.03,,,,
0.351761804,44.33,8,0.14,5,3.63,2.25,88.88,13.56,29.3,30.09,987,,,,
0.851883334,44.38,9,0.62,5.68,5.51,3.33,84.88,14.12,29.32,30.12,2915.5,,,,
0.780892283,44.42,10,0.01,10,8.8,5.24,77.6,17.16,29.32,30.11,4237,,,,
0.332866726,44.46,11,0.42,10,10.19,5.56,73.68,23.64,29.34,30.13,4631.75,,,,
0.629192354,44.50,12,0.29,10,10.46,3.35,61.8,29,29.35,30.14,4637.25,,,,
0.078985738,44.54,13,0.01,10,9.76,-0.67,49.28,28,29.37,30.17,4519.25,,,,
0.983707307,44.58,14,0,10,9.24,-2.14,44.72,31.28,29.39,30.19,3753.5,,,,
0.875239599,44.63,15,0,10,8.63,-3.63,41.2,24.16,29.42,30.22,2513,,,,
0.757462763,44.67,16,0,10,7.41,-3.79,44.45,25.04,29.45,30.25,764.25,,,,
0.303420882,44.71,17,0,10,5.53,-3.78,50.25,18.28,29.49,30.29,32.13,,,,
0.261156399,45.25,6,0,10,-4.2,-4.72,89.28,2.04,29.56,30.36,13.92,,,,
0.384208313,45.29,7,0,10,-4.19,-4.94,90.76,4.48,29.57,30.37,642.25,,,,
0.545931891,45.33,8,0,10,-1.09,-2.53,84.84,5.64,29.57,30.37,2262.25,,,,
0.3161923,45.38,9,0,10,1.19,-1.54,79.96,7,29.58,30.38,3118.5,,,,
0.937425424,45.42,10,0,10,3.12,-1.88,68.8,2.76,29.56,30.36,3939,,,,
0.649986218,45.46,11,0,10,4.85,-2.82,56.2,8,29.54,30.34,3054.75,,,,
0.415350029,45.50,12,0,10,5.9,-3.11,50.68,12.44,29.5,30.3,4264.5,,,,
0.196817813,45.54,13,0,10,6.85,-3.09,48,9.64,29.46,30.26,3871,,,,
0.619035317,45.58,14,0,10,7.42,-3.23,46.28,8.96,29.43,30.23,2825.5,,,,
0.717121735,45.63,15,0,10,7.05,-2.73,49.13,9.08,29.41,30.21,1002.5,,,,
0.039229522,45.67,16,0,10,6.35,-2.57,52.09,7.12,29.37,30.17,328.5,,,,
0.093701145,45.71,17,0,10,5.31,-1.42,60.85,5.72,29.36,30.16,19.08,,,,
0.526618072,46.25,6,0,10,0.69,-0.6,86.04,8.76,29.14,29.93,6.28,,,,
0.716797272,46.29,7,0,10,0.84,-0.31,87.56,9,29.14,29.93,558.75,,,,
0.763003931,46.33,8,0,10,3.18,0.02,77.2,12.28,29.14,29.93,1819.5,,,,
0.174169244,46.38,9,0,10,5.05,0.58,73.2,14.96,29.15,29.94,2807.25,,,,
0.794371435,46.42,10,0,10,6.58,1.38,69.6,15.08,29.14,29.93,3985.75,,,,
0.698652687,46.46,11,0,10,8.42,2.53,66.96,11.88,29.12,29.91,4464.25,,,,
0.84405487,46.50,12,0,10,10,2.72,60.56,14,29.09,29.88,4227.5,,,,
0.296741181,46.54,13,0,10,11.06,2.18,54.68,14.68,29.05,29.84,3817.75,,,,
0.879735692,46.58,14,0,10,11.08,1.12,50.6,13.48,29.04,29.83,2431.25,,,,
0.890661822,46.63,15,0,10,10.66,1.21,51.88,11.88,29.03,29.82,1526.25,,,,
0.258340594,46.67,16,0,10,9.61,1.46,56.24,13.12,29.02,29.81,439.75,,,,
0.031097735,46.71,17,0,10,7.41,1.77,64.24,10.36,29.01,29.8,28.65,,,,
0.903294966,47.25,6,0,10,-2.75,-4.4,81.64,6.72,29.09,29.88,11.79,,,,
0.986560746,47.29,7,0,10,-2.23,-5.08,77.04,8.64,29.12,29.91,692.5,,,,
0.05031965,47.33,8,0,10,-0.79,-5.63,68.48,13.8,29.15,29.94,2367,,,,
0.19140319,47.38,9,0,10,0.3,-7.1,57.28,15.76,29.15,29.94,3688,,,,
0.074476324,47.42,10,0,10,1.5,-6.92,52.56,14.4,29.16,29.95,4477.75,,,,
0.659279934,47.46,11,0,10,2.91,-6.82,48.48,15.36,29.16,29.95,4708.25,,,,
0.32261598,47.50,12,0,10,4.15,-6.81,45.24,18.56,29.14,29.93,4622.5,,,,
0.243293263,47.54,13,0,10,5.23,-6.83,40.88,16.6,29.13,29.92,4510,,,,
0.498113283,47.58,14,0,10,5.68,-6.79,40.12,17,29.12,29.91,3681.25,,,,
0.532724862,47.63,15,0,10,5.8,-6.92,39.16,18.72,29.12,29.91,2474.75,,,,
0.346327068,47.67,16,0,10,5.22,-6.65,41.28,15.76,29.12,29.91,735.5,,,,
0.939651742,47.71,17,0,10,3.25,-5.69,51.05,10.84,29.12,29.91,41.69,,,,
0.753875217,48.25,6,0.28,10,-4.43,-5.21,89.32,0.24,29.16,29.95,22.55,,,,
0.982464319,48.29,7,0.88,10,-3.74,-4.33,88.52,1.8,29.18,29.97,335.5,,,,
0.747633629,48.33,8,0.78,10,-1.01,-3.51,79.6,3.64,29.19,29.98,2191.5,,,,
0.227445036,48.38,9,0,10,1.86,-4,65.28,6.64,29.17,29.96,2642.25,,,,
0.882712311,48.42,10,0,10,3.7,-4.3,56.4,9.08,29.17,29.96,2988.5,,,,
0.774899651,48.46,11,0,10,5.8,-4.7,47.4,11.64,29.14,29.93,3577,,,,
0.8486074,48.50,12,0,10,7.56,-4.44,42.52,13.44,29.1,29.89,3091.75,,,,
0.008813945,48.54,13,0,10,9.07,-4,40.76,15.08,29.07,29.86,2993.5,,,,
0.196681482,48.58,14,0,10,10.32,-3.05,40.68,17.12,29.03,29.82,2277.25,,,,
0.76733781,48.63,15,0,10,10.61,-1.76,43.68,17,29,29.79,1072,,,,
0.864650195,48.67,16,0,10,10.36,-0.82,47.64,15.04,28.98,29.77,373.75,,,,
0.154662126,48.71,17,0,10,9.12,-0.12,53.56,11.4,28.97,29.76,18.12,,,,
0.707606828,49.25,6,0,10,2,-0.04,80.68,5.16,28.95,29.74,13.03,,,,
0.266302316,49.29,7,0,10,3.05,0.24,76.84,3.92,28.96,29.75,632.75,,,,
0.425057428,49.33,8,0,10,7.29,1.93,68.64,8.24,28.97,29.76,2192.5,,,,
0.752314897,49.38,9,0,10,11.26,2.68,54.88,13.72,28.97,29.76,3391.75,,,,
0.718239202,49.42,10,0,10,14.6,3.5,46.88,15.72,28.97,29.76,4178.5,,,,
0.463069011,49.46,11,0,10,16.87,3.81,41.2,13.8,28.96,29.75,4471.25,,,,
0.139678348,49.50,12,0,10,18.64,4.02,37.52,13.12,28.94,29.73,4523.75,,,,
0.827431023,49.54,13,0,10,19.96,4.27,35.88,15.72,28.92,29.71,4199,,,,
0.535590115,49.58,14,0,10,20.54,4.48,33.92,19.04,28.92,29.7,3520.5,,,,
0.943563546,49.63,15,0,10,20.31,4.66,34.52,18.12,28.92,29.71,2368.25,,,,
0.888423718,49.67,16,0,10,19.53,4.53,35.52,16,28.92,29.71,837,,,,
0.062997561,49.71,17,0,10,16.92,3.72,39.12,12.56,28.93,29.72,40.68,,,,
0.464555261,50.25,6,0,10,5.47,3.61,81.68,8.4,28.97,29.76,12.6,,,,
0.657957155,50.29,7,0,10,6.18,3.83,78.8,6.48,28.97,29.76,264.5,,,,
0.807838688,50.33,8,0,10,8.5,4.5,73.36,6.52,29,29.79,1488.25,,,,
0.551619722,50.38,9,0,10,11.95,4.92,55.36,12.68,29,29.79,2239.25,,,,
0.82779791,50.42,10,0,10,14.35,5.44,55.24,12.4,29.01,29.8,3012.5,,,,
0.511409211,50.46,11,0,10,16.66,5.66,47.52,12.44,28.99,29.78,3208.5,,,,
0.507709473,50.50,12,0,10,17.81,5.58,42.96,12.36,28.97,29.76,2747.75,,,,
0.044440932,50.54,13,0,10,18.78,5.68,40.44,11.08,28.96,29.75,3789.25,,,,
0.745676728,50.58,14,0,10,19.57,5.74,41.12,11.4,28.95,29.74,2882,,,,
0.99908549,50.63,15,0,10,20.23,5.76,37.44,13.36,28.96,29.75,2359.5,,,,
0.091798278,50.67,16,0,10,18.74,5.83,39.68,9.76,28.97,29.76,789.25,,,,
0.46436829,50.71,17,0,10,16.05,6.66,49.6,11.84,28.98,29.77,54.6,,,,
0.500637932,51.25,6,1,0.34,8.25,8.42,99.47,2.96,29.21,30,4.99,,,,
0.328363633,51.29,7,1,0.02,7.93,8.08,99.85,4.11,29.23,30.02,158.68,,,,
0.703279296,51.33,8,1,0.1,8.22,8.33,99.47,5.15,29.27,30.06,493.5,,,,
0.044935515,51.38,9,1,0.52,8.7,8.85,99.45,2.18,29.28,30.08,829.75,,,,
0.11941874,51.42,10,1,1.88,9.61,9.48,98.97,5.44,29.29,30.08,1229.5,,,,
0.560836078,51.46,11,0.74,4.07,11.69,9.59,88.6,6.85,29.29,30.09,3741.25,,,,
0.144128872,51.50,12,0,7.04,14.79,9.86,75.76,4.36,29.28,30.07,4374.75,,,,
0.644682181,51.54,13,0,10,17.4,9.16,58.88,3.48,29.27,30.06,4012.25,,,,
0.325841884,51.58,14,0,10,18.88,7.52,47,3.72,29.27,30.06,3301.5,,,,
0.216635733,51.63,15,0,10,19.47,6.86,42.72,4.48,29.28,30.07,2258.75,,,,
0.779883087,51.67,16,0,10,18.84,7.32,44.56,5.32,29.27,30.06,660.75,,,,
0.429249668,51.71,17,0,10,16.15,7.74,52.24,5.44,29.27,30.06,30.03,,,,
0.361744033,52.25,6,1,0.25,7.04,7.25,99.84,8.72,29.34,30.14,6.23,,,,
0.29820335,52.29,7,1,0.01,7.14,7.38,98.56,8.4,29.34,30.14,209.63,,,,
0.088779223,52.33,8,1,0.24,8.01,8.05,99.47,8.73,29.34,30.14,881.75,,,,
0.336773997,52.38,9,0.76,2.94,10.61,10.49,96.57,11.43,29.35,30.15,2251.75,,,,
0.334572801,52.42,10,0.05,8.62,14.56,11.54,81.07,15.08,29.33,30.13,3142,,,,
0.18767377,52.46,11,0,10,17.79,11.78,68.52,17,29.31,30.11,3020,,,,
0.912713135,52.50,12,0,10,19.66,11.69,59.56,20.4,29.29,30.08,3985,,,,
0.012791027,52.54,13,0,10,21.01,11.98,56.76,17.6,29.26,30.05,3374.5,,,,
0.9765938,52.58,14,0,10,21.52,11.94,53.48,18.92,29.22,30.01,2550,,,,
0.886115246,52.63,15,0,10,21.54,11.38,51.44,19.68,29.21,30,1792.5,,,,
0.775009838,52.67,16,0,10,20.25,11.5,56.68,15.72,29.21,30,336.75,,,,
0.949109449,52.71,17,0,10,18.48,11.6,61.4,11.16,29.21,30,48.56,,,,
0.081302916,53.25,6,0.78,10,11.41,9.84,84.8,0,29.16,29.95,0,,,,
0.285465079,53.29,7,1,10,11.99,9.99,82.88,4.44,29.18,29.97,80.2,,,,
0.259543379,53.33,8,1,6.96,12.19,11.12,91.76,1.6,29.18,29.97,302.75,,,,
0.529160565,53.38,9,1,7.92,13.17,12.22,92.76,2.8,29.18,29.97,497.25,,,,
0.360618339,53.42,10,0.92,5.72,13.94,12.87,93.56,3.12,29.17,29.96,700.5,,,,
0.640298985,53.46,11,1,8.88,14.72,13.54,89.88,2.24,29.17,29.96,712.25,,,,
0.588731649,53.50,12,0.74,9.04,15.11,13.94,87.72,1.6,29.16,29.95,610.25,,,,
0.872749449,53.54,13,0.92,10,15.79,14.13,86.64,3.84,29.15,29.94,1043.75,,,,
0.980319737,53.58,14,0.92,10,16.59,13.49,76.92,0,29.13,29.92,868.25,,,,
0.746431868,53.63,15,0.56,10,17.18,13.08,71.08,2.56,29.12,29.91,527.75,,,,
0.98420968,53.67,16,0.66,10,16.83,13.61,75.96,3.64,29.12,29.91,203.5,,,,
0.195885564,53.71,17,1,9.96,15.96,13.48,79.92,4.28,29.13,29.92,26.63,,,,
0.140955294,54.25,6,1,0.01,6.88,7.34,97.28,1.92,29.08,29.87,8.85,,,,
0.270120619,54.29,7,1,0,7.99,8.32,98.56,3.12,29.07,29.86,291.5,,,,
0.40718757,54.33,8,1,0,10.16,10.72,99.84,5.16,29.06,29.85,963.25,,,,
0.907041812,54.38,9,0.99,0.66,12.21,12.55,99.01,7.55,29.04,29.84,2319.75,,,,
0.908616655,54.42,10,0.55,5.63,14.94,14.25,93.48,10.11,29.04,29.83,3237.75,,,,
0.052608273,54.46,11,0.55,8.85,18.28,14.13,76.16,12.15,29.02,29.81,3322,,,,
0.499605783,54.50,12,0.51,9.85,19.71,14.12,69.54,11.38,28.98,29.77,3051.75,,,,
0.644676767,54.54,13,0.54,10,20.57,14.05,64.28,11.76,28.96,29.75,3369.75,,,,
0.037845596,54.58,14,0.63,10,20.71,13.84,61,14.85,28.95,29.73,1965.75,,,,
0.992671312,54.63,15,0.29,10,20.86,13.98,61.88,14.12,28.94,29.72,1910.75,,,,
0.413581816,54.67,16,0.43,10,20.63,13.7,63.72,14.4,28.92,29.71,730.25,,,,
0.187108682,54.71,17,0,10,18.88,13.65,67.64,8.92,28.92,29.71,33.75,,,,
0.380139916,55.25,6,1,0.1,6.49,7.34,98.24,1.04,28.95,29.74,24.1,,,,
0.826547788,55.29,7,1,0.01,7.34,7.28,98.15,0,28.96,29.75,359.75,,,,
0.404186772,55.33,8,0.43,4.3,9.09,9.55,99.11,0.31,28.96,29.76,2030.25,,,,
0.181848242,55.38,9,0.11,8.48,11.95,11.15,89.61,4.35,28.96,29.75,1933.75,,,,
0.96334433,55.42,10,0.04,9.71,13.52,10.89,79.91,7.04,28.96,29.75,1278,,,,
0.526302423,55.46,11,0.91,9.88,14.54,11.7,79.32,2.04,28.98,29.77,842.25,,,,
0.407665929,55.50,12,1,9.7,15.11,11.96,80.15,5,28.95,29.74,726.5,,,,
0.484365281,55.54,13,1,9.89,15.54,11.84,73.77,9.38,28.95,29.73,537.75,,,,
0.416077115,55.58,14,0.98,9.89,15.76,11.13,70.88,10.15,28.92,29.71,963.75,,,,
0.220791639,55.63,15,0.62,9.92,15.86,11.73,73.72,12.68,28.91,29.69,444,,,,
0.857208338,55.67,16,0.81,9.88,15.2,11.25,76.08,13.96,28.9,29.69,149.23,,,,
0.060556979,55.71,17,0.64,9.92,14.36,9.72,76.2,16.08,28.89,29.67,31.25,,,,
0.082671137,56.25,6,0.41,10,15.11,13.98,86.88,22.32,28.68,29.46,22.65,,,,
0.776229461,56.29,7,0,10,15.26,14.05,87,19.8,28.69,29.47,461.5,,,,
0.558939561,56.33,8,0.28,10,16.45,14.4,84.96,20.36,28.69,29.47,1166,,,,
0.287032063,56.38,9,0.28,10,17.56,14.43,78.84,19.56,28.69,29.47,1323.75,,,,
0.563309088,56.42,10,0.14,10,18.58,14.21,74.8,21.28,28.69,29.47,1458.5,,,,
